Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Dept,Weekly_Sales,Type,Size
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,31,3609.04,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,32,17453.93,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,33,10108.47,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,34,20930.32,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,35,2928.85,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,36,2009.5,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,38,98848.1,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,40,75619.08,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,41,4199.71,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,42,7715.39,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,44,5330.76,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,46,29788.58,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,49,12054.83,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,50,3382.5,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,52,1579.34,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,54,108.8,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,55,12061.77,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,56,2790.34,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,58,11685.0,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,59,612.55,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,60,482.2,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,67,21810.12,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,71,10424.64,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,72,106080.28,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,74,25571.78,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,79,39579.0,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,80,38549.0,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,81,40180.89,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,82,23787.95,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,83,13111.76,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,85,1842.58,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,87,17663.26,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,90,112932.48,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,91,105912.67,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,92,189115.49,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,93,63900.99,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,94,66321.09,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,95,147752.49,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,97,26254.52,A,200898
14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,98,20792.27,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,1,18495.98,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,2,89013.67,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,3,85410.05,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,4,60285.37,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,5,22268.1,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,6,5030.68,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,7,35449.28,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,8,55555.93,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,9,22347.16,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,10,21379.69,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,11,19365.3,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,12,5368.82,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,13,70205.48,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,14,26753.8,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,16,19266.88,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,17,22835.89,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,18,71.47,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,19,1799.01,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,20,13237.77,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,21,8636.26,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,22,19089.12,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,23,41518.08,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,24,20977.98,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,25,19917.37,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,26,11684.92,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,27,3821.39,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,28,637.56,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,29,9837.98,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,30,8049.84,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,31,13818.76,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,32,10700.06,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,33,22401.71,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,34,23786.48,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,35,4292.49,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,36,279.97,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,38,98712.88,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,40,69063.39,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,41,5315.89,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,42,8215.4,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,44,5006.74,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,46,30421.54,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,49,9738.14,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,50,1289.0,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,51,31.96,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,52,3034.05,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,54,513.92,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,55,12284.16,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,56,2303.94,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,58,4770.0,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,59,568.42,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,60,202.4,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,67,10842.14,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,71,11544.1,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,72,82451.13,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,74,30958.64,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,79,39150.64,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,80,43286.74,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,81,47817.24,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,82,26869.62,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,83,13504.55,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,85,2269.0,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,87,16826.63,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,90,128470.61,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,91,101500.47,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,92,214448.96,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,93,83320.13,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,94,70819.69,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,95,161246.98,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,97,33157.82,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,98,19075.68,A,200898
14,2011-09-09,71.48,3.738,,,,,,186.67373759999998,8.625,True,99,120.0,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,1,22947.63,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,2,70368.0,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,3,14498.54,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,4,59543.92,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,5,107769.71,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,6,25001.21,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,7,164658.19,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,8,50224.74,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,9,23893.8,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,10,20248.93,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,11,20911.6,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,12,4271.16,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,13,57614.84,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,14,67147.04,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,16,6491.46,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,17,34408.49,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,18,57895.23,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,19,2738.2,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,20,14061.56,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,21,12684.28,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,22,34573.44,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,23,49694.14,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,24,16327.98,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,25,16993.66,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,26,19721.36,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,27,3232.41,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,28,1586.49,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,29,14259.58,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,30,5157.84,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,31,3377.26,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,32,15685.62,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,33,17051.66,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,34,22181.68,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,35,4475.91,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,36,876.72,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,38,78588.29,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,40,61686.74,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,41,4694.97,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,42,8475.78,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,44,7883.11,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,46,29437.86,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,49,8152.22,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,50,1568.0,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,52,5213.55,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,54,99.0,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,55,68013.12,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,56,1986.84,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,58,9575.0,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,59,999.19,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,60,290.4,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,67,12222.75,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,71,14723.35,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,72,375948.31,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,74,40931.48,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,77,318.0,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,79,36204.94,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,80,30204.7,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,81,37427.11,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,82,35808.32,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,83,8173.28,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,85,1892.69,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,87,19208.36,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,90,125005.24,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,91,76375.51,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,92,218755.14,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,93,63744.69,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,94,64180.44,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,95,124632.14,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,97,21102.5,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,98,25904.51,A,200898
14,2011-11-25,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,99,3350.0,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,1,34683.42,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,2,63983.74,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,3,12359.79,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,4,48009.38,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,5,40924.31,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,6,12642.92,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,7,71942.76,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,8,45314.46,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,9,15547.32,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,10,18829.51,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,11,20557.95,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,12,3933.3,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,13,48202.49,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,14,33088.89,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,16,2188.41,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,17,21850.57,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,18,33776.65,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,19,1446.15,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,20,9458.09,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,21,8141.78,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,22,22622.58,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,23,42157.33,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,24,6507.5,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,25,14291.6,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,26,8173.92,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,27,3603.69,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,28,1346.85,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,29,12866.84,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,30,5433.05,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,31,3012.28,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,32,29186.72,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,33,6717.62,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,34,18950.02,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,35,3326.45,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,36,1763.5,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,38,96519.93,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,40,63782.42,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,41,4325.42,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,42,6286.72,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,44,5260.67,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,46,39076.25,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,47,49.92,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,49,9093.6,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,50,1271.0,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,52,2347.96,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,54,132.88,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,55,34992.13,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,56,1144.53,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,58,12037.5,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,59,7462.76,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,60,176.0,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,67,16750.88,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,71,13232.18,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,72,121244.67,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,74,25818.02,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,78,12.88,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,79,31047.26,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,80,28620.0,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,81,26872.98,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,82,49755.86,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,83,11038.33,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,85,1373.78,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,87,22966.77,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,90,95516.23,A,200898
14,2011-12-30,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,91,66269.19,A,200898
